State,FY,COLI (Cost of Living) Adjustment,EMI (Enrollment Mix) Adjustment,HECA (Inflation) Adjustment,CPI (Inflation) Adjustment,Total State Support,Total State and Local Support,Total Federal Stimulus,Total State and Local Support Excluding Federal Stimulus,Adjustments to State Support,Research - Agriculture - Medical (RAM),Total Independent Support,Total Financial Aid,Education Appropriations,Public Federal Stimulus,Education Appropriations Excluding Federal Stimulus,General Public Operations,State Public Financial Aid as a Percent of Education Appropriations,Net Tuition and Fee Revenue,Student Share,Total Education Revenue,Total Education Revenue Excluding Federal Stimulus,Net FTE Enrollment,State Tax Appropriations,Non-Tax Support,Local Appropriations,Federal Stimulus Used for Financial Aid,Agency Funding,Independent Operating,Non-Credit,State Public Financial Aid,Independent Financial Aid,Out-of-State Financial Aid,Agriculture and Extension Appropriations,Hospital Appropriations,Medical School Appropriations,Research Appropriations,Gross Tuition and Fee Revenue,Medical Tuition and Fee Revenue,Institutional Discounts and Waivers,Tuition and Fees Used for Debt Service,Gross FTE Enrollment,Medical FTE Enrollment
U.S.,1993,1.0,1.0,0.431611,0.460363,38882519000,42325297387,,42325297387,,7078013500,,,35192250124,,35192250124,,,15691896456,0.308384782111442,50884146580,50884146580,8192597,,,3442778387,,,,,,,,,,,,,,,,,
Alabama,1992,0.876645,1.020407,0.417492,0.445947,809300000,811600000,,811600000,,253600000,,,558000000,,558000000,,,334800000,0.375,892800000,892800000,173946,,,2300000,,,,,,,,,,,,,,,,,
Alaska,1992,1.240699,0.97226,0.417492,0.445947,172700000,173500000,,173500000,,17607500,,,155892500,,155892500,,,30500000,0.163633193395657,186392500,186392500,17611,,,800000,,,,,,,,,,,,,,,,,
Arizona,1992,0.964115,1.016214,0.417492,0.445947,568100000,737600000,,737600000,,106900000,,,630700000,,630700000,,,266500000,0.29703522068658,897200000,897200000,159040,,,169500000,,,,,,,,,,,,,,,,,
Arkansas,1992,0.851381,1.004731,0.417492,0.445947,380100000,380100000,,380100000,,107300000,,,272800000,,272800000,,,122500000,0.309891221856818,395300000,395300000,72268,,,0,,,,,,,,,,,,,,,,,
California,1992,1.268947,0.974561,0.417492,0.445947,5425400000,6266400000,,6266400000,,558000000,,,5708400000,,5708400000,,,906400000,0.137026062768338,6614800000,6614800000,1116255,,,841000000,,,,,,,,,,,,,,,,,
Colorado,1992,1.046565,1.024068,0.417492,0.445947,465800000,482700000,,482700000,,86300000,,,396400000,,396400000,,,332800000,0.456390565002743,729200000,729200000,134262,,,16900000,,,,,,,,,,,,,,,,,
Connecticut,1992,1.187963,1.001642,0.417492,0.445947,487300000,487300000,,487300000,,61400000,,,425900000,,425900000,,,157900000,0.270469338814663,583800000,583800000,62853,,,0,,,,,,,,,,,,,,,,,
Delaware,1992,1.032251,1.04089,0.417492,0.445947,119000000,119000000,,119000000,,8800000,,,110200000,,110200000,,,119700000,0.520661157024793,229900000,229900000,25847,,,0,,,,,,,,,,,,,,,,,
Florida,1992,0.953944,1.019976,0.417492,0.445947,1604100000,1604100000,,1604100000,,241800000,,,1362300000,,1362300000,,,421700000,0.236378923766816,1784000000,1784000000,386611,,,0,,,,,,,,,,,,,,,,,
Georgia,1992,0.88005,1.009819,0.417492,0.445947,977600000,987100000,,987100000,,199400000,,,787700000,,787700000,,,280800000,0.262798315395414,1068500000,1068500000,193170,,,9500000,,,,,,,,,,,,,,,,,
Hawaii,1992,1.403817,1.019532,0.417492,0.445947,317900000,317900000,,317900000,,66400000,,,251500000,,251500000,,,28100000,0.100500715307582,279600000,279600000,30796,,,0,,,,,,,,,,,,,,,,,
Idaho,1992,0.939717,0.97697,0.417492,0.445947,196500000,204900000,,204900000,,24000000,,,180900000,,180900000,,,31400000,0.147903909561941,212300000,212300000,33259,,,8400000,,,,,,,,,,,,,,,,,
Illinois,1992,0.939411,0.987444,0.417492,0.445947,1582100000,1917300000,,1917300000,,361800000,,,1555500000,,1555500000,,,395700000,0.20279827798278,1951200000,1951200000,383363,,,335200000,,,,,,,,,,,,,,,,,
Indiana,1992,0.900031,1.007056,0.417492,0.445947,877000000,877000000,,877000000,,131400000,,,745600000,,745600000,,,442600000,0.372496212758795,1188200000,1188200000,177364,,,0,,,,,,,,,,,,,,,,,
Iowa,1992,0.920653,1.017111,0.417492,0.445947,529400000,550700000,,550700000,,85700000,,,465000000,,465000000,,,227800000,0.328810623556582,692800000,692800000,90078,,,21300000,,,,,,,,,,,,,,,,,
Kansas,1992,0.924198,1.001955,0.417492,0.445947,446100000,539900000,,539900000,,121000000,,,418900000,,418900000,,,161000000,0.27763407484049,579900000,579900000,107093,,,93800000,,,,,,,,,,,,,,,,,
Kentucky,1992,0.87029,1.004377,0.417492,0.445947,634000000,634000000,,634000000,,196300000,,,437700000,,437700000,,,185300000,0.297431781701445,623000000,623000000,129791,,,0,,,,,,,,,,,,,,,,,
Louisiana,1992,0.91497,1.000753,0.417492,0.445947,587300000,587300000,,587300000,,157500000,,,429800000,,429800000,,,237600000,0.356008390770153,667400000,667400000,132910,,,0,,,,,,,,,,,,,,,,,
Maine,1992,1.098886,1.026167,0.417492,0.445947,165500000,165500000,,165500000,,10600000,,,154900000,,154900000,,,75500000,0.327690972222222,230400000,230400000,29979,,,0,,,,,,,,,,,,,,,,,
Maryland,1992,1.189709,0.990881,0.417492,0.445947,686500000,805400000,,805400000,,187500000,,,617900000,,617900000,,,377100000,0.378994974874372,995000000,995000000,155929,,,118900000,,,,,,,,,,,,,,,,,
Massachusetts,1992,1.243975,0.987311,0.417492,0.445947,521400000,521400000,,521400000,,28000000,,,493400000,,493400000,,,317100000,0.391239975323874,810500000,810500000,118885,,,0,,,,,,,,,,,,,,,,,
Michigan,1992,0.857267,1.008582,0.417492,0.445947,1479100000,1658800000,,1658800000,,180400000,,,1478400000,,1478400000,,,1004200000,0.404495287198904,2482600000,2482600000,340230,,,179700000,,,,,,,,,,,,,,,,,
Minnesota,1992,0.961356,0.989603,0.417492,0.445947,941800000,941800000,,941800000,,146700000,,,795100000,,795100000,,,315600000,0.284145133699469,1110700000,1110700000,175191,,,0,,,,,,,,,,,,,,,,,
Mississippi,1992,0.83345,1.008723,0.417492,0.445947,362900000,386300000,,386300000,,106800000,,,279500000,,279500000,,,169500000,0.377505567928731,449000000,449000000,96515,,,23400000,,,,,,,,,,,,,,,,,
Missouri,1992,0.852005,0.985412,0.417492,0.445947,557600000,610600000,,610600000,,81500000,,,529100000,,529100000,,,313600000,0.372137178117954,842700000,842700000,150971,,,53000000,,,,,,,,,,,,,,,,,
Montana,1992,0.978571,1.059349,0.417492,0.445947,130200000,132600000,,132600000,,16600000,,,116000000,,116000000,,,35100000,0.232296492389146,151100000,151100000,28666,,,2400000,,,,,,,,,,,,,,,,,
Nebraska,1992,0.949022,1.001357,0.417492,0.445947,339400000,378300000,,378300000,,119000000,,,259300000,,259300000,,,93200000,0.264397163120567,352500000,352500000,68032,,,38900000,,,,,,,,,,,,,,,,,
Nevada,1992,1.053903,1.038213,0.417492,0.445947,191800000,191800000,,191800000,,23000000,,,168800000,,168800000,,,30800000,0.154308617234469,199600000,199600000,33544,,,0,,,,,,,,,,,,,,,,,
New Hampshire,1992,1.14418,1.039625,0.417492,0.445947,75200000,75200000,,75200000,,3800000,,,71400000,,71400000,,,111600000,0.60983606557377,183000000,183000000,27612,,,0,,,,,,,,,,,,,,,,,
New Jersey,1992,1.140457,0.989993,0.417492,0.445947,1140332000,1286270926,,1286270926,,183083000,,,1050867926,,1050867926,,,403100000,0.277241328912231,1453967926,1453967926,170066,,,145938926,,,,,,,,,,,,,,,,,
New Mexico,1992,0.946305,0.988873,0.417492,0.445947,352400000,383400000,,383400000,,48200000,,,335200000,,335200000,,,31043262,0.0847613191038037,366243262,366243262,66788,,,31000000,,,,,,,,,,,,,,,,,
New York,1992,1.057517,0.989115,0.417492,0.445947,2381500000,2704400000,,2704400000,,394800000,,,2309600000,,2309600000,,,756500000,0.246730374090865,3066100000,3066100000,435353,,,322900000,,,,,,,,,,,,,,,,,
North Carolina,1992,0.896213,0.98433,0.417492,0.445947,1340000000,1405000000,,1405000000,,304900000,,,1100100000,,1100100000,,,266000000,0.19471488178025,1366100000,1366100000,235194,,,65000000,,,,,,,,,,,,,,,,,
North Dakota,1992,1.015662,1.020071,0.417492,0.445947,156400000,156400000,,156400000,,34900000,,,121500000,,121500000,,,59400000,0.328358208955224,180900000,180900000,31157,,,0,,,,,,,,,,,,,,,,,
Ohio,1992,0.870595,1.009494,0.417492,0.445947,1356000000,1418000000,,1418000000,,205800000,,,1212200000,,1212200000,,,928800000,0.433815973843998,2141000000,2141000000,341131,,,62000000,,,,,,,,,,,,,,,,,
Oklahoma,1992,0.877256,1.011231,0.417492,0.445947,648300000,663400000,,663400000,,170800000,,,492600000,,492600000,,,133100000,0.212721751638165,625700000,625700000,108110,,,15100000,,,,,,,,,,,,,,,,,
Oregon,1992,1.115894,1.008344,0.417492,0.445947,435000000,545500000,,545500000,,110500000,,,435000000,,435000000,,,183500000,0.296685529506871,618500000,618500000,102327,,,110500000,,,,,,,,,,,,,,,,,
Pennsylvania,1992,0.959724,1.027127,0.417492,0.445947,1287700000,1351000000,,1351000000,,76300000,,,1274700000,,1274700000,,,1051100000,0.451930518531258,2325800000,2325800000,295895,,,63300000,,,,,,,,,,,,,,,,,
Rhode Island,1992,1.203631,0.965323,0.417492,0.445947,103000000,103000000,,103000000,,0,,,103000000,,103000000,,,91000000,0.469072164948454,194000000,194000000,28450,,,0,,,,,,,,,,,,,,,,,
South Carolina,1992,0.930178,1.015291,0.417492,0.445947,589700000,609400000,,609400000,,170300000,,,439100000,,439100000,,,239800000,0.353218441596701,678900000,678900000,111964,,,19700000,,,,,,,,,,,,,,,,,
South Dakota,1992,0.938154,0.969914,0.417492,0.445947,89400000,89400000,,89400000,,19400000,,,70000000,,70000000,,,43700000,0.384344766930519,113700000,113700000,20952,,,0,,,,,,,,,,,,,,,,,
Tennessee,1992,0.868302,0.996218,0.417492,0.445947,666300000,666300000,,666300000,,129100000,,,537200000,,537200000,,,238000000,0.307017543859649,775200000,775200000,152824,,,0,,,,,,,,,,,,,,,,,
Texas,1992,0.909418,0.999183,0.417492,0.445947,3278000000,3512600000,,3512600000,,1011400000,,,2501200000,,2501200000,,,754700000,0.231794588285881,3255900000,3255900000,618889,,,234600000,,,,,,,,,,,,,,,,,
Utah,1992,0.975545,1.019268,0.417492,0.445947,327700000,327700000,,327700000,,35500000,,,292200000,,292200000,,,105500000,0.265275333165703,397700000,397700000,71674,,,0,,,,,,,,,,,,,,,,,
Vermont,1992,1.140446,0.973758,0.417492,0.445947,54500000,54500000,,54500000,,8200000,,,46300000,,46300000,,,94200000,0.670462633451957,140500000,140500000,15780,,,0,,,,,,,,,,,,,,,,,
Virginia,1992,0.964973,1.023269,0.417492,0.445947,922800000,936800000,,936800000,,186600000,,,750200000,,750200000,,,481200000,0.390774727951925,1231400000,1231400000,220348,,,14000000,,,,,,,,,,,,,,,,,
Washington,1992,1.08211,0.990187,0.417492,0.445947,870700000,870700000,,870700000,,87800000,,,782900000,,782900000,,,210900000,0.212215737572952,993800000,993800000,159388,,,0,,,,,,,,,,,,,,,,,
West Virginia,1992,0.897032,1.024591,0.417492,0.445947,250500000,250500000,,250500000,,84200000,,,166300000,,166300000,,,113400000,0.405434393993565,279700000,279700000,63284,,,0,,,,,,,,,,,,,,,,,
Wisconsin,1992,0.942542,1.001632,0.417492,0.445947,856900000,1004000000,,1004000000,,106300000,,,897700000,,897700000,,,397500000,0.306902408894379,1295200000,1295200000,188268,,,147100000,,,,,,,,,,,,,,,,,
Wyoming,1992,0.990072,0.956238,0.417492,0.445947,136900000,148000000,,148000000,,10600000,,,137400000,,137400000,,,23500000,0.146053449347421,160900000,160900000,22644,,,11100000,,,,,,,,,,,,,,,,,
U.S.,1992,1.0,1.0,0.417492,0.445947,38875132000,42032370926,,42032370926,,7067790500,,,34912260426,,34912260426,,,14132343262,0.288152869006827,49044603688,49044603688,8112557,,,3157238926,,,,,,,,,,,,,,,,,
Alabama,1991,0.876645,1.020407,0.404355,0.433132,805100000,807300000,,807300000,,250200000,,,557100000,,557100000,,,289200000,0.341722793335697,846300000,846300000,170454,,,2200000,,,,,,,,,,,,,,,,,
Alaska,1991,1.240699,0.97226,0.404355,0.433132,170400000,171200000,,171200000,,17100000,,,154100000,,154100000,,,27200000,0.150027578599007,181300000,181300000,17058,,,800000,,,,,,,,,,,,,,,,,
Arizona,1991,0.964115,1.016214,0.404355,0.433132,566800000,723200000,,723200000,,107000000,,,616200000,,616200000,,,254700000,0.292456079917327,870900000,870900000,154864,,,156400000,,,,,,,,,,,,,,,,,
Arkansas,1991,0.851381,1.004731,0.404355,0.433132,331400000,331400000,,331400000,,97800000,,,233600000,,233600000,,,109500000,0.319148936170213,343100000,343100000,64911,,,0,,,,,,,,,,,,,,,,,
California,1991,1.268947,0.974561,0.404355,0.433132,5792500000,6592500000,,6592500000,,581800000,,,6010700000,,6010700000,,,715300000,0.106348498364555,6726000000,6726000000,1107711,,,800000000,,,,,,,,,,,,,,,,,
Colorado,1991,1.046565,1.024068,0.404355,0.433132,476300000,492400000,,492400000,,101100000,,,391300000,,391300000,,,297100000,0.43158047646717,688400000,688400000,131390,,,16100000,,,,,,,,,,,,,,,,,
Connecticut,1991,1.187963,1.001642,0.404355,0.433132,508400000,508400000,,508400000,,64800000,,,443600000,,443600000,,,134500000,0.232658709565819,578100000,578100000,63332,,,0,,,,,,,,,,,,,,,,,
Delaware,1991,1.032251,1.04089,0.404355,0.433132,115600000,115600000,,115600000,,8600000,,,107000000,,107000000,,,103800000,0.492409867172676,210800000,210800000,26013,,,0,,,,,,,,,,,,,,,,,
Florida,1991,0.953944,1.019976,0.404355,0.433132,1686500000,1686500000,,1686500000,,278500000,,,1408000000,,1408000000,,,340300000,0.194646227764114,1748300000,1748300000,371517,,,0,,,,,,,,,,,,,,,,,
Georgia,1991,0.88005,1.009819,0.404355,0.433132,1023300000,1031800000,,1031800000,,203600000,,,828200000,,828200000,,,241200000,0.225547035720965,1069400000,1069400000,176088,,,8500000,,,,,,,,,,,,,,,,,
Hawaii,1991,1.403817,1.019532,0.404355,0.433132,311900000,311900000,,311900000,,62800000,,,249100000,,249100000,,,22000000,0.0811508668388049,271100000,271100000,29970,,,0,,,,,,,,,,,,,,,,,
Idaho,1991,0.939717,0.97697,0.404355,0.433132,190300000,197400000,,197400000,,22300000,,,175100000,,175100000,,,27300000,0.134881422924901,202400000,202400000,31281,,,7100000,,,,,,,,,,,,,,,,,
Illinois,1991,0.939411,0.987444,0.404355,0.433132,1610700000,1917400000,,1917400000,,345400000,,,1572000000,,1572000000,,,365500000,0.188645161290323,1937500000,1937500000,371187,,,306700000,,,,,,,,,,,,,,,,,
Indiana,1991,0.900031,1.007056,0.404355,0.433132,854100000,854100000,,854100000,,130600000,,,723500000,,723500000,,,390000000,0.350246969016614,1113500000,1113500000,171054,,,0,,,,,,,,,,,,,,,,,
Iowa,1991,0.920653,1.017111,0.404355,0.433132,552300000,572900000,,572900000,,92700000,,,480200000,,480200000,,,214700000,0.308965318750899,694900000,694900000,100764,,,20600000,,,,,,,,,,,,,,,,,
Kansas,1991,0.924198,1.001955,0.404355,0.433132,446000000,535700000,,535700000,,124300000,,,411400000,,411400000,,,144600000,0.260071942446043,556000000,556000000,104681,,,89700000,,,,,,,,,,,,,,,,,
Kentucky,1991,0.87029,1.004377,0.404355,0.433132,600600000,600600000,,600600000,,171400000,,,429200000,,429200000,,,148700000,0.257310953452154,577900000,577900000,114792,,,0,,,,,,,,,,,,,,,,,
Louisiana,1991,0.91497,1.000753,0.404355,0.433132,585200000,585200000,,585200000,,203400000,,,381800000,,381800000,,,231600000,0.377567655689599,613400000,613400000,125712,,,0,,,,,,,,,,,,,,,,,
Maine,1991,1.098886,1.026167,0.404355,0.433132,164000000,164000000,,164000000,,10700000,,,153300000,,153300000,,,60000000,0.281293952180028,213300000,213300000,29554,,,0,,,,,,,,,,,,,,,,,
Maryland,1991,1.189709,0.990881,0.404355,0.433132,782700000,900600000,,900600000,,215900000,,,684700000,,684700000,,,302900000,0.306703118671527,987600000,987600000,166686,,,117900000,,,,,,,,,,,,,,,,,
Massachusetts,1991,1.243975,0.987311,0.404355,0.433132,603700000,603700000,,603700000,,28300000,,,575400000,,575400000,,,248100000,0.301275045537341,823500000,823500000,121414,,,0,,,,,,,,,,,,,,,,,
Michigan,1991,0.857267,1.008582,0.404355,0.433132,1423900000,1582700000,,1582700000,,180000000,,,1402700000,,1402700000,,,928000000,0.398163641824345,2330700000,2330700000,334443,,,158800000,,,,,,,,,,,,,,,,,
Minnesota,1991,0.961356,0.989603,0.404355,0.433132,948100000,948100000,,948100000,,149700000,,,798400000,,798400000,,,284100000,0.262448036951501,1082500000,1082500000,179644,,,0,,,,,,,,,,,,,,,,,
Mississippi,1991,0.83345,1.008723,0.404355,0.433132,377600000,398800000,,398800000,,110100000,,,288700000,,288700000,,,146400000,0.336474373707194,435100000,435100000,95513,,,21200000,,,,,,,,,,,,,,,,,
Missouri,1991,0.852005,0.985412,0.404355,0.433132,596200000,646900000,,646900000,,87400000,,,559500000,,559500000,,,273700000,0.32849255880941,833200000,833200000,154247,,,50700000,,,,,,,,,,,,,,,,,
Montana,1991,0.978571,1.059349,0.404355,0.433132,115900000,118300000,,118300000,,15000000,,,103300000,,103300000,,,31400000,0.233110616184113,134700000,134700000,28054,,,2400000,,,,,,,,,,,,,,,,,
Nebraska,1991,0.949022,1.001357,0.404355,0.433132,327500000,363900000,,363900000,,109100000,,,254800000,,254800000,,,85000000,0.250147145379635,339800000,339800000,65881,,,36400000,,,,,,,,,,,,,,,,,
Nevada,1991,1.053903,1.038213,0.404355,0.433132,163800000,163800000,,163800000,,21700000,,,142100000,,142100000,,,39900000,0.219230769230769,182000000,182000000,30620,,,0,,,,,,,,,,,,,,,,,
New Hampshire,1991,1.14418,1.039625,0.404355,0.433132,73000000,73000000,,73000000,,3000000,,,70000000,,70000000,,,95200000,0.576271186440678,165200000,165200000,26160,,,0,,,,,,,,,,,,,,,,,
New Jersey,1991,1.140457,0.989993,0.404355,0.433132,1060924000,1205933565,,1205933565,,170825000,,,988431588,,988431588,,,356900000,0.265287757444672,1345331588,1345331588,164366,,,145009565,,,,,,,,,,,,,,,,,
New Mexico,1991,0.946305,0.988873,0.404355,0.433132,337900000,366600000,,366600000,,47000000,,,319600000,,319600000,,,28129290,0.0808942209038531,347729290,347729290,63068,,,28700000,,,,,,,,,,,,,,,,,
New York,1991,1.057517,0.989115,0.404355,0.433132,2374100000,2737000000,,2737000000,,428800000,,,2308200000,,2308200000,,,585500000,0.202336109479213,2893700000,2893700000,437920,,,362900000,,,,,,,,,,,,,,,,,
North Carolina,1991,0.896213,0.98433,0.404355,0.433132,1396800000,1460400000,,1460400000,,306600000,,,1153800000,,1153800000,,,223300000,0.162152349139496,1377100000,1377100000,224499,,,63600000,,,,,,,,,,,,,,,,,
North Dakota,1991,1.015662,1.020071,0.404355,0.433132,136900000,136900000,,136900000,,31300000,,,105600000,,105600000,,,56600000,0.348951911220715,162200000,162200000,28391,,,0,,,,,,,,,,,,,,,,,
Ohio,1991,0.870595,1.009494,0.404355,0.433132,1416000000,1469400000,,1469400000,,222000000,,,1247400000,,1247400000,,,814700000,0.3950826827021,2062100000,2062100000,330967,,,53400000,,,,,,,,,,,,,,,,,
Oklahoma,1991,0.877256,1.011231,0.404355,0.433132,589100000,604200000,,604200000,,152700000,,,451500000,,451500000,,,119400000,0.209143457698371,570900000,570900000,105690,,,15100000,,,,,,,,,,,,,,,,,
Oregon,1991,1.115894,1.008344,0.404355,0.433132,427200000,544000000,,544000000,,109700000,,,434300000,,434300000,,,154600000,0.262523348616064,588900000,588900000,102078,,,116800000,,,,,,,,,,,,,,,,,
Pennsylvania,1991,0.959724,1.027127,0.404355,0.433132,1253500000,1311200000,,1311200000,,63300000,,,1247900000,,1247900000,,,980000000,0.439876116522286,2227900000,2227900000,286086,,,57700000,,,,,,,,,,,,,,,,,
Rhode Island,1991,1.203631,0.965323,0.404355,0.433132,112000000,112000000,,112000000,,0,,,112000000,,112000000,,,76400000,0.40552016985138,188400000,188400000,27874,,,0,,,,,,,,,,,,,,,,,
South Carolina,1991,0.930178,1.015291,0.404355,0.433132,614700000,632400000,,632400000,,177300000,,,455100000,,455100000,,,239600000,0.344897077875342,694700000,694700000,105570,,,17700000,,,,,,,,,,,,,,,,,
South Dakota,1991,0.938154,0.969914,0.404355,0.433132,83300000,83300000,,83300000,,17400000,,,65900000,,65900000,,,40400000,0.380056444026341,106300000,106300000,20062,,,0,,,,,,,,,,,,,,,,,
Tennessee,1991,0.868302,0.996218,0.404355,0.433132,697200000,697200000,,697200000,,135900000,,,561300000,,561300000,,,218500000,0.280200051295204,779800000,779800000,144468,,,0,,,,,,,,,,,,,,,,,
Texas,1991,0.909418,0.999183,0.404355,0.433132,2961600000,3173400000,,3173400000,,889200000,,,2284200000,,2284200000,,,666800000,0.225957302609285,2951000000,2951000000,612033,,,211800000,,,,,,,,,,,,,,,,,
Utah,1991,0.975545,1.019268,0.404355,0.433132,305200000,305200000,,305200000,,33800000,,,271400000,,271400000,,,90500000,0.250069079856314,361900000,361900000,65125,,,0,,,,,,,,,,,,,,,,,
Vermont,1991,1.140446,0.973758,0.404355,0.433132,55400000,55400000,,55400000,,8500000,,,46900000,,46900000,,,85100000,0.64469696969697,132000000,132000000,15382,,,0,,,,,,,,,,,,,,,,,
Virginia,1991,0.964973,1.023269,0.404355,0.433132,1026400000,1040200000,,1040200000,,206100000,,,834100000,,834100000,,,417800000,0.333732726256091,1251900000,1251900000,215377,,,13800000,,,,,,,,,,,,,,,,,
Washington,1991,1.08211,0.990187,0.404355,0.433132,851700000,851700000,,851700000,,83100000,,,768600000,,768600000,,,189600000,0.197871008140263,958200000,958200000,155141,,,0,,,,,,,,,,,,,,,,,
West Virginia,1991,0.897032,1.024591,0.404355,0.433132,245200000,245200000,,245200000,,78000000,,,167200000,,167200000,,,97200000,0.367624810892587,264400000,264400000,60626,,,0,,,,,,,,,,,,,,,,,
Wisconsin,1991,0.942542,1.001632,0.404355,0.433132,837800000,972100000,,972100000,,103800000,,,868300000,,868300000,,,381200000,0.305082032813125,1249500000,1249500000,188074,,,134300000,,,,,,,,,,,,,,,,,
Wyoming,1991,0.990072,0.956238,0.404355,0.433132,131000000,141700000,,141700000,,11400000,,,130300000,,130300000,,,17500000,0.118403247631935,147800000,147800000,21593,,,10700000,,,,,,,,,,,,,,,,,
